"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DOK4",0,4.01609348613528,0.585,0.027,0,"35","DOK4"
"WDR24",0,3.67442787746205,0.577,0.026,0,"35","WDR24"
"USH1C",0,3.87844419256171,0.57,0.024,0,"35","USH1C"
"ERN2",0,3.70188646748563,0.563,0.017,0,"35","ERN2"
"CBLC",0,4.24825792766463,0.563,0.017,0,"35","CBLC"
"SERPINB5",0,4.46715789745006,0.563,0.018,0,"35","SERPINB5"
"MYO5C",0,3.63022976323239,0.57,0.027,0,"35","MYO5C"
"PRSS211",0,4.13898843560279,0.563,0.021,0,"35","PRSS21"
"ELMO3",0,3.48270336889505,0.563,0.024,0,"35","ELMO3"
"NMU",0,5.43500385580767,0.542,0.007,0,"35","NMU"
"B3GNT3",0,3.97159238174359,0.549,0.021,0,"35","B3GNT3"
"SDR16C51",0,4.37270818470061,0.542,0.016,0,"35","SDR16C5"
"UCA11",0,5.51338776987951,0.535,0.009,0,"35","UCA1"
"HRASLS2",0,7.40871634489067,0.528,0.002,0,"35","HRASLS2"
"FAM213B",0,4.78744608286022,0.535,0.012,0,"35","FAM213B"
"FUT3",0,4.6922781157655,0.535,0.016,0,"35","FUT3"
"FUT2",0,3.88229656584648,0.535,0.018,0,"35","FUT2"
"SULT2B1",0,5.45269710874583,0.521,0.008,0,"35","SULT2B1"
"CCDC9B",0,4.81756719890356,0.521,0.012,0,"35","CCDC9B"
"MUC5AC",0,3.62995192318567,0.528,0.023,0,"35","MUC5AC"
"PTK61",0,3.83122055295347,0.521,0.02,0,"35","PTK6"
"ZNF185",0,3.97864065160762,0.514,0.017,0,"35","ZNF185"
"TRIM7",0,4.55087384861892,0.5,0.013,0,"35","TRIM7"
"NEBL1",0,4.15669482564482,0.5,0.017,0,"35","NEBL"
"PLA2G10",0,3.33797749313838,0.5,0.021,0,"35","PLA2G10"
"CTSE2",7.00585085802888e-321,3.04327352744596,0.754,0.049,2.29448621451304e-316,"35","CTSE"
"ELF34",1.27271310368705e-320,3.22743630533757,0.944,0.077,4.16826268588546e-316,"35","ELF3"
"CRACR2B",4.80024300186438e-319,3.69862923657006,0.648,0.037,1.5721275855406e-314,"35","CRACR2B"
"TNFRSF211",4.16406431365336e-318,3.74914961602423,0.739,0.049,1.36377270336461e-313,"35","TNFRSF21"
"MUC12",8.1777646886514e-318,3.89524522797476,0.972,0.087,2.67829971318022e-313,"35","MUC1"
"C15orf481",3.23987489904251e-316,3.79108395683623,0.831,0.063,1.06109142818541e-311,"35","C15orf48"
"TJP3",4.00341373062536e-316,3.51822742470693,0.542,0.026,1.31115803091711e-311,"35","TJP3"
"BIK1",2.59654882894042e-314,3.31047715918417,0.69,0.042,8.50395706966278e-310,"35","BIK"
"MYRF",4.08347097769265e-314,3.38024801048332,0.549,0.027,1.33737757990412e-309,"35","MYRF"
"SSSCA1",1.77919657521418e-313,3.14684139023239,0.563,0.028,5.82704670348396e-309,"35","SSSCA1"
"SH2D4A1",1.0774040389072e-309,3.6846059764979,0.549,0.028,3.52860596782496e-305,"35","SH2D4A"
"MROH6",2.75619211981854e-307,4.08569171469939,0.514,0.025,9.02680481161769e-303,"35","MROH6"
"LGALS43",2.77196909013895e-306,3.09452648348398,0.852,0.065,9.07847596711407e-302,"35","LGALS4"
"IGHA12",2.85912454295866e-306,1.82932516934989,0.993,0.091,9.36391879064391e-302,"35","IGHA1"
"IL1RN",5.20533485136545e-306,2.30273655002624,0.669,0.041,1.7047992171707e-301,"35","IL1RN"
"KIAA1522",9.66963488129124e-306,3.30843369586497,0.641,0.037,3.16690211997169e-301,"35","KIAA1522"
"CHMP4C",1.4825257033324e-304,3.44242710275105,0.514,0.024,4.85541993098394e-300,"35","CHMP4C"
"HPGD1",2.85706563936335e-301,3.99450464114187,0.93,0.085,9.35717567547892e-297,"35","HPGD"
"TSPAN15",2.77562317384407e-300,3.30204907456081,0.683,0.043,9.09044345665672e-296,"35","TSPAN15"
"MLPH1",1.19917954584805e-299,2.94399054993511,0.704,0.045,3.92743293060694e-295,"35","MLPH"
"KRT194",1.96453676105725e-295,4.00381167294413,0.986,0.102,6.43405434613859e-291,"35","KRT19"
"CEACAM1",5.38468067533193e-295,3.90604139692547,0.577,0.032,1.76353676797796e-290,"35","CEACAM1"
"RARRES3",1.37263629750309e-289,4.02321012874985,0.901,0.081,4.49552113795238e-285,"35","RARRES3"
"CRNDE",7.47997275785698e-289,3.80171023477546,0.521,0.027,2.44976587792574e-284,"35","CRNDE"
"KRT85",1.74872717787501e-286,4.12361976100494,1,0.107,5.72725638025844e-282,"35","KRT8"
"SDC1",7.13770034875232e-285,3.10690329286918,0.817,0.064,2.33766824121987e-280,"35","SDC1"
"ZG16B1",7.84323096758667e-283,2.98657934407193,0.563,0.031,2.56873657419431e-278,"35","ZG16B"
"TFCP2L1",8.95461265827754e-283,3.20811586505055,0.507,0.025,2.93272519171248e-278,"35","TFCP2L1"
"EFNB22",1.15250714854419e-282,3.02759167367559,0.754,0.055,3.77457616219707e-278,"35","EFNB2"
"TMEM541",2.07268236553416e-282,3.60461792773608,0.739,0.055,6.78824201536094e-278,"35","TMEM54"
"ASNA1",5.15620432657637e-282,2.96336050107241,0.592,0.034,1.68870847899703e-277,"35","ASNA1"
"FHL21",1.47198394486964e-281,3.45896290352225,0.817,0.067,4.82089461784257e-277,"35","FHL2"
"APOPT1",1.2949581343892e-280,3.08599499198399,0.514,0.026,4.24111738593805e-276,"35","APOPT1"
"SEMA3B2",5.16600945164134e-280,3.39114663030088,0.57,0.033,1.69191975550706e-275,"35","SEMA3B"
"INAVA",3.44745915708018e-276,2.86763508708562,0.592,0.035,1.12907734853533e-271,"35","INAVA"
"S100A164",1.25514332025626e-275,3.73435126478527,0.944,0.095,4.11071988817128e-271,"35","S100A16"
"ITGA32",2.34766268205055e-275,3.1253475089407,0.711,0.05,7.68883004998376e-271,"35","ITGA3"
"EMP25",3.51220942004687e-270,3.50678458888733,0.901,0.087,1.15028370715955e-265,"35","EMP2"
"SMIM37",1.58224161766547e-269,2.61179715680101,0.599,0.036,5.18199952201618e-265,"35","SMIM37"
"NOL3",1.17713542300637e-266,3.36332852956695,0.592,0.037,3.85523622388817e-262,"35","NOL3"
"ITGB43",8.20980625847875e-265,2.69942960968275,0.725,0.054,2.68879364771437e-260,"35","ITGB4"
"EPB41L4A",1.68093358609312e-264,3.50478200647229,0.549,0.032,5.50522558781359e-260,"35","EPB41L4A"
"TINAGL12",2.40455648631671e-264,2.81793634014357,0.775,0.061,7.87516294833587e-260,"35","TINAGL1"
"MGST11",2.87644290955327e-264,2.8352868483259,0.803,0.066,9.42063817307791e-260,"35","MGST1"
"C9orf3",2.09307372626747e-263,3.08392807924583,0.507,0.027,6.8550257608986e-259,"35","C9orf3"
"CYP3A52",2.58261786705446e-263,2.32478994966128,0.739,0.055,8.45833177639008e-259,"35","CYP3A5"
"ITGB81",2.16469302950126e-261,3.47287085765589,0.563,0.034,7.08958614091959e-257,"35","ITGB8"
"DSP4",3.00463915029116e-261,2.50748533075175,0.746,0.057,9.84049368111856e-257,"35","DSP"
"CDCP11",7.63328808182943e-258,3.44494838118118,0.606,0.04,2.49997817967996e-253,"35","CDCP1"
"CAPN5",8.50208709091192e-258,3.46364316666121,0.528,0.03,2.78451854314456e-253,"35","CAPN5"
"SEZ6L21",4.67689016620248e-256,3.27939760841267,0.577,0.036,1.53172829833297e-251,"35","SEZ6L2"
"CAMK2N13",5.32412123494834e-256,3.83976890613632,0.972,0.112,1.74370294565793e-251,"35","CAMK2N1"
"CAV24",3.91739896948586e-255,3.6242721210028,0.831,0.077,1.28298733649631e-250,"35","CAV2"
"CAPN81",1.50165599892563e-254,2.48339139535051,0.577,0.036,4.91807356208132e-250,"35","CAPN8"
"KRT185",2.24007207446903e-253,3.77300904755146,0.993,0.117,7.33646005109353e-249,"35","KRT18"
"TM4SF15",3.35996576225564e-251,3.77545039906728,0.972,0.113,1.10042238679635e-246,"35","TM4SF1"
"ADAM9",3.07842472227801e-248,3.4852058398964,0.88,0.09,1.00821488079327e-243,"35","ADAM9"
"ALDH3B1",4.10619522250596e-248,3.3438229918261,0.613,0.042,1.34481999732293e-243,"35","ALDH3B1"
"CXADR1",4.83324529001857e-248,3.24342386736026,0.577,0.037,1.58293616493398e-243,"35","CXADR"
"ST142",8.41734424985953e-247,3.32807026964542,0.789,0.069,2.75676441527149e-242,"35","ST14"
"MYOF1",8.29335018645557e-246,3.13323754259946,0.845,0.08,2.71615511956606e-241,"35","MYOF"
"STEAP2",8.86438616464327e-245,3.427188661443,0.521,0.031,2.90317511278232e-240,"35","STEAP2"
"PRR34-AS1",2.55139437543729e-243,2.8591955475926,0.683,0.051,8.35607171899468e-239,"35","PRR34-AS1"
"CDA",2.91522457238953e-243,3.45292312927826,0.521,0.031,9.54765199703295e-239,"35","CDA"
"PCDH1",9.65625421472513e-243,3.0917776480785,0.585,0.038,3.16251981786463e-238,"35","PCDH1"
"TSPAN83",1.49127218804512e-241,3.17820257320987,0.803,0.073,4.88406554306657e-237,"35","TSPAN8"
"TFF31",4.23536679529488e-241,1.46577205381406,0.739,0.059,1.38712497912702e-236,"35","TFF3"
"ARHGAP321",4.91443725356424e-241,3.30319614323553,0.606,0.042,1.60952734491482e-236,"35","ARHGAP32"
"TM4SF41",1.22722971472299e-239,3.37430301564181,0.528,0.032,4.01930003868925e-235,"35","TM4SF4"
"CTTN3",2.61741015936671e-239,3.13633494102095,0.873,0.09,8.57228001294192e-235,"35","CTTN"
"AGRN",2.89402114840746e-239,3.29231180137981,0.662,0.05,9.47820866314928e-235,"35","AGRN"
"EMP13",1.26211081470475e-237,3.12163919279344,0.979,0.113,4.13353912923953e-233,"35","EMP1"
"SH3BGRL21",1.31233404670876e-237,3.05768789155102,0.556,0.036,4.29802523637586e-233,"35","SH3BGRL2"
"DHCR24",2.85331715265193e-237,3.28260888741355,0.521,0.032,9.34489900665033e-233,"35","DHCR24"
"C19orf70",5.87479583710046e-237,2.80115168421708,0.803,0.071,1.92405438460877e-232,"35","C19orf70"
"PHLDA23",5.57360376016484e-236,3.4486809516506,0.937,0.106,1.82541096749159e-231,"35","PHLDA2"
"FAM96B",1.18190770139099e-234,2.72203332483525,0.782,0.069,3.87086591282563e-230,"35","FAM96B"
"FAM96A",3.80053363670282e-234,2.66219390464323,0.514,0.031,1.24471277135654e-229,"35","FAM96A"
"SEPT11",3.29530170974036e-233,2.22632457732791,0.634,0.045,1.07924426295707e-228,"35","SEPT11"
"F3",4.40451709154691e-233,3.27442429891409,0.662,0.051,1.44252339265253e-228,"35","F3"
"COL4A3BP",2.41559252835864e-230,2.39194505090877,0.542,0.034,7.91130708962737e-226,"35","COL4A3BP"
"OCLN",3.10589885281065e-228,2.70329896850878,0.535,0.034,1.01721293328402e-223,"35","OCLN"
"LMO74",1.32515104968299e-226,3.68211672042942,0.951,0.119,4.34000220281675e-222,"35","LMO7"
"DCBLD21",3.67231376801867e-225,3.87665875952552,0.549,0.037,1.20271948216379e-220,"35","DCBLD2"
"EFNB1",2.44968288017483e-223,3.26214068062684,0.613,0.046,8.0229564008606e-219,"35","EFNB1"
"ADIRF3",9.65031711830508e-223,2.86664283526394,0.831,0.085,3.1605753594161e-218,"35","ADIRF"
"NR2F23",1.27412297743488e-221,2.37533782193142,0.838,0.082,4.17288016339698e-217,"35","NR2F2"
"CRIP23",1.32077693310948e-220,3.282335579825,0.986,0.13,4.32567653362685e-216,"35","CRIP2"
"DMKN1",2.88212148983242e-220,2.99025191552897,0.641,0.05,9.43923609135015e-216,"35","DMKN"
"FOXQ11",4.91769578037767e-219,2.75661572381186,0.563,0.039,1.61059454503149e-214,"35","FOXQ1"
"C8orf59",7.76331975664658e-219,2.6105011242678,0.817,0.078,2.54256485349932e-214,"35","C8orf59"
"PLAT1",1.50265483048178e-218,4.66969028236284,0.732,0.07,4.92134483531087e-214,"35","PLAT"
"DDAH1",3.62153639868252e-217,3.38674139459185,0.521,0.035,1.18608938593251e-212,"35","DDAH1"
"MECOM1",4.73579259329957e-217,2.48859563524902,0.5,0.031,1.55101943223154e-212,"35","MECOM"
"PLXNB21",7.96325535552565e-217,3.54633747425847,0.845,0.093,2.60804576148821e-212,"35","PLXNB2"
"GPC12",3.16207173165143e-216,2.93471759133134,0.606,0.046,1.03561011283316e-211,"35","GPC1"
"PCDH7",4.07508800248514e-216,2.85805135502169,0.521,0.034,1.33463207169391e-211,"35","PCDH7"
"MMP28",5.85007020579302e-215,3.17605988920072,0.528,0.036,1.91595649309927e-210,"35","MMP28"
"NR2F61",7.70152768128939e-213,3.2488167015124,0.669,0.057,2.52232733089909e-208,"35","NR2F6"
"GAN",1.0992200512185e-212,3.63621739437275,0.549,0.039,3.60005558974571e-208,"35","GAN"
"EPHA2",6.66496371730143e-211,2.95813235724668,0.563,0.041,2.18284226705339e-206,"35","EPHA2"
"C19orf24",1.85952683457708e-210,2.6545816018168,0.577,0.042,6.09013633592341e-206,"35","C19orf24"
"NAPRT",1.43614508118959e-207,3.6244150863345,0.873,0.108,4.70351875540404e-203,"35","NAPRT"
"EGFR1",3.71544671080353e-205,2.9307577188985,0.542,0.039,1.21684595225526e-200,"35","EGFR"
"ABHD11",2.56240201798501e-203,2.98900250991718,0.683,0.061,8.3921228491027e-199,"35","ABHD11"
"MINOS1",2.03063671459434e-202,2.54548207983895,0.789,0.079,6.65053830396791e-198,"35","MINOS1"
"SLC22A18",2.29527026468015e-202,2.80976016353104,0.725,0.068,7.51723964385396e-198,"35","SLC22A18"
"H1F01",8.60233359515005e-201,3.03643175823977,0.789,0.084,2.81735027574759e-196,"35","H1F0"
"SEPT2",5.11458607244714e-200,2.24525606731452,0.817,0.083,1.67507808458716e-195,"35","SEPT2"
"PERP5",1.71969139028713e-199,3.49078474243861,0.986,0.149,5.63216127232939e-195,"35","PERP"
"AMN",1.49453804200105e-198,2.76652351648584,0.5,0.034,4.89476154135764e-194,"35","AMN"
"SLC9A3R22",8.68474756395455e-198,2.30846255782483,0.725,0.07,2.84434167467075e-193,"35","SLC9A3R2"
"SOCS6",1.55108718129732e-197,3.15256755447506,0.5,0.035,5.07996562746686e-193,"35","SOCS6"
"VILL",2.28455908140612e-196,2.84713426092467,0.725,0.07,7.48215944751317e-192,"35","VILL"
"S100A135",1.13716622108212e-194,3.28127245364079,0.908,0.122,3.72433309066604e-190,"35","S100A13"
"IFI275",7.6146704260116e-194,2.68676747157841,0.993,0.138,2.49388071122306e-189,"35","IFI27"
"SORBS21",1.38711291051567e-192,2.88046248920539,0.613,0.052,4.54293349322987e-188,"35","SORBS2"
"EPB41L1",1.59848500816829e-192,2.96302658941174,0.549,0.042,5.23519825025198e-188,"35","EPB41L1"
"SLC39A41",3.04632704810245e-192,3.0869509117407,0.789,0.087,9.97702571524035e-188,"35","SLC39A4"
"PPP1R16A",5.97182857408528e-192,2.71697110219995,0.57,0.045,1.95583357629867e-187,"35","PPP1R16A"
"MDK5",2.41785704513131e-190,2.72900671481686,0.887,0.108,7.91872360850955e-186,"35","MDK"
"PRRG4",3.88482253821261e-188,2.78972597340953,0.521,0.039,1.27231822949001e-183,"35","PRRG4"
"ASAP21",5.92164202115556e-188,2.74984314001764,0.585,0.048,1.93939697834866e-183,"35","ASAP2"
"CAPS",1.10702675929242e-187,3.08824178287389,0.5,0.036,3.62562333935861e-183,"35","CAPS"
"SHROOM31",1.48125738070854e-186,2.42320835737105,0.528,0.04,4.85126604755853e-182,"35","SHROOM3"
"IL182",3.29813635455801e-186,2.86018719043557,0.676,0.065,1.08017263748129e-181,"35","IL18"
"PLBD11",4.88596943879206e-184,2.42133114007171,0.761,0.081,1.60020385089879e-179,"35","PLBD1"
"CMBL",1.38499350889855e-183,3.36723847632204,0.507,0.038,4.53599224099364e-179,"35","CMBL"
"NET11",7.76981052029389e-182,2.71436471671243,0.803,0.093,2.54469064350145e-177,"35","NET1"
"KRT171",3.0522719214796e-181,2.12620634112439,0.57,0.048,9.99649577003784e-177,"35","KRT17"
"RBM473",3.41774304226443e-181,2.3894373142761,0.782,0.086,1.11934502377202e-176,"35","RBM47"
"CETN2",4.62835030962727e-180,3.09297278144998,0.754,0.084,1.51583100990603e-175,"35","CETN2"
"PPIC1",5.53570512881468e-179,2.49180644757078,0.782,0.088,1.8129987867381e-174,"35","PPIC"
"FAT12",2.37736776099561e-178,2.64410928230942,0.606,0.054,7.78611715403673e-174,"35","FAT1"
"EPS8L22",7.56014474970217e-178,2.67512045609096,0.725,0.076,2.47602300697496e-173,"35","EPS8L2"
"CCND12",1.8326200840204e-177,2.05911399422437,0.768,0.084,6.00201403717522e-173,"35","CCND1"
"KDELR3",3.77967099692107e-177,3.06369981629631,0.521,0.042,1.23788004820162e-172,"35","KDELR3"
"CD245",1.34486328679055e-176,2.15589083532036,0.958,0.131,4.40456175056771e-172,"35","CD24"
"CDC42BPA",2.30882615899546e-176,2.98497068743601,0.641,0.062,7.56163655332605e-172,"35","CDC42BPA"
"TRIP61",2.53484913534344e-176,2.73674937504554,0.662,0.065,8.30188440316331e-172,"35","TRIP6"
"CTNND14",1.24564076218026e-175,2.69709376605573,0.859,0.11,4.07959806021658e-171,"35","CTNND1"
"TJP12",4.88471862890126e-175,2.54772656687266,0.718,0.076,1.59979419815145e-170,"35","TJP1"
"JUP3",2.15210290792398e-174,1.57750271620299,0.761,0.084,7.04835223374184e-170,"35","JUP"
"TEAD1",3.99811250194632e-174,2.98647769144539,0.599,0.054,1.30942182551244e-169,"35","TEAD1"
"INF22",1.29421571262255e-173,2.6706128144177,0.754,0.084,4.23868588041011e-169,"35","INF2"
"GATM3",9.35020955651842e-173,1.99449024889861,0.585,0.051,3.06228713185535e-168,"35","GATM"
"ATP1B15",2.84432163632141e-172,2.47236259055762,0.915,0.127,9.31543779111625e-168,"35","ATP1B1"
"TCIM2",8.75197661907894e-172,2.44974035205851,0.627,0.06,2.86635986251454e-167,"35","TCIM"
"FLNB3",2.28310631214715e-171,2.8864598183908,0.859,0.115,7.47740148291312e-167,"35","FLNB"
"IGLC3",1.85480420860412e-170,2.60678928059346,0.62,0.057,6.07466926359934e-166,"35","IGLC3"
"STARD102",5.19048884839531e-168,3.06379593987232,0.761,0.092,1.69993700273795e-163,"35","STARD10"
"TP53I31",8.83028224057241e-168,3.04098638860877,0.62,0.061,2.89200573660987e-163,"35","TP53I3"
"DDR12",8.27800838373651e-167,2.35095924925421,0.556,0.048,2.71113052575754e-162,"35","DDR1"
"ABCC33",2.29304582825675e-165,2.32107248473649,0.613,0.059,7.50995439212367e-161,"35","ABCC3"
"CKB1",3.43882060726307e-165,2.2612172949211,0.62,0.06,1.12624813708473e-160,"35","CKB"
"CD912",8.04938069611773e-165,3.35697780528883,0.972,0.173,2.63625267178552e-160,"35","CD9"
"MAGI1",6.79784408554929e-163,2.4975663175388,0.5,0.041,2.22636191645825e-158,"35","MAGI1"
"SH3RF1",4.01444784754547e-162,2.64776355208941,0.514,0.043,1.31477181454962e-157,"35","SH3RF1"
"CDC42EP11",4.15775780925645e-162,2.64859380915305,0.641,0.066,1.36170726010958e-157,"35","CDC42EP1"
"RND3",1.39742843499016e-161,2.20104558543562,0.69,0.075,4.57671786743627e-157,"35","RND3"
"CAVIN35",6.05225378820393e-161,2.36822298733606,0.697,0.077,1.98217363817467e-156,"35","CAVIN3"
"AES1",5.87274229941291e-160,2.32729527950488,0.93,0.136,1.92338183048072e-155,"35","AES"
"YAP11",1.17344335247357e-159,2.93100555610484,0.577,0.055,3.84314432368618e-155,"35","YAP1"
"SLC38A5",4.87346592665538e-159,2.81671057391748,0.57,0.053,1.5961088256389e-154,"35","SLC38A5"
"RDH10",5.14475857744807e-159,2.6225867665579,0.507,0.043,1.68495988170002e-154,"35","RDH10"
"TST",9.42813915550692e-158,3.07309981291438,0.577,0.057,3.08780985482007e-153,"35","TST"
"GPX22",1.00620581685463e-157,2.05514855875285,0.556,0.051,3.2954246707806e-153,"35","GPX2"
"SGMS2",5.60386980766253e-155,2.45851176794709,0.57,0.055,1.83532340070755e-150,"35","SGMS2"
"WFDC22",4.47202897051761e-154,2.34871956623363,0.585,0.057,1.46463420813422e-149,"35","WFDC2"
"KCNK6",3.00937690876848e-153,2.09176116581198,0.648,0.068,9.85601031390765e-149,"35","KCNK6"
"TMEM176A1",4.93964390591501e-153,2.53608296359535,0.782,0.103,1.61778277562622e-148,"35","TMEM176A"
"BCAR1",1.07769338021427e-152,2.91409428177728,0.507,0.045,3.52955358953975e-148,"35","BCAR1"
"DEFB12",3.60928638777001e-152,1.52464280453309,0.507,0.044,1.18207738485856e-147,"35","DEFB1"
"PHLDA33",9.45867148384605e-152,2.61292734935177,0.648,0.071,3.09780949767442e-147,"35","PHLDA3"
"TRIP101",1.24349549530225e-151,2.96002786871603,0.57,0.057,4.07257209666438e-147,"35","TRIP10"
"TPM24",3.73877630860958e-151,0.948584603623293,0.775,0.092,1.22448662883272e-146,"35","TPM2"
"GALE",5.03374576832601e-150,2.17547540120569,0.521,0.046,1.64860207658445e-145,"35","GALE"
"SPINT27",1.43472810496577e-149,3.05036557596356,0.972,0.2,4.6988780165734e-145,"35","SPINT2"
"NBL12",2.64458905206995e-147,1.75466991620946,0.901,0.131,8.66129360443429e-143,"35","NBL1"
"NECTIN21",1.70571813089683e-146,2.4838133331602,0.718,0.089,5.58639745050022e-142,"35","NECTIN2"
"KCNN41",7.58282132931228e-144,2.56896312895052,0.577,0.059,2.48344981356307e-139,"35","KCNN4"
"VWA13",3.34618666253837e-143,1.8900833785384,0.542,0.053,1.09590959384794e-138,"35","VWA1"
"MYO61",1.00093145938978e-141,2.19049367465671,0.718,0.089,3.27815062264746e-137,"35","MYO6"
"TSPAN132",6.14107604511662e-141,1.77112849175829,0.718,0.087,2.01126381553615e-136,"35","TSPAN13"
"LPCAT4",3.64584833703851e-140,2.65977082556746,0.782,0.109,1.19405178886348e-135,"35","LPCAT4"
"TPM16",2.04038152516673e-139,1.93735757457116,0.965,0.169,6.68245353307355e-135,"35","TPM1"
"BAIAP2L1",5.23519051691962e-139,2.3409894677741,0.521,0.05,1.71457724619634e-134,"35","BAIAP2L1"
"MMP73",2.1745420958931e-138,2.05693637202866,0.613,0.07,7.12184281825949e-134,"35","MMP7"
"IGKC3",4.92107869969176e-138,1.14979253234109,1,0.187,1.61170248493605e-133,"35","IGKC"
"CHP11",1.85090320240719e-137,2.55916084811288,0.845,0.134,6.06189307820378e-133,"35","CHP1"
"JCHAIN2",3.382867777311e-137,1.40155946488206,0.634,0.07,1.10792302574713e-132,"35","JCHAIN"
"NCKAP12",4.02370881268079e-137,2.18950602322391,0.704,0.087,1.31780487324108e-132,"35","NCKAP1"
"ANXA44",4.0753559212224e-137,2.92784630500479,0.958,0.202,1.33471981775955e-132,"35","ANXA4"
"MXRA51",5.0241649518536e-136,1.75465956348556,0.535,0.053,1.64546426338157e-131,"35","MXRA5"
"MTRNR2L8",5.15228277554716e-136,1.8709518528721,0.852,0.124,1.68742413181945e-131,"35","MTRNR2L8"
"ITPRIPL2",1.09493368162666e-135,2.45821891400854,0.669,0.083,3.58601730069546e-131,"35","ITPRIPL2"
"SDC44",1.97669247007084e-135,1.58326045468216,0.732,0.094,6.47386550872901e-131,"35","SDC4"
"UNC93B12",2.17951722763042e-133,2.73156882766101,0.831,0.132,7.1381368722124e-129,"35","UNC93B1"
"MGST23",7.8024686293219e-132,2.24602721830084,0.739,0.102,2.55538650078922e-127,"35","MGST2"
"BLVRB3",2.2995045533542e-131,2.60608896395077,0.908,0.168,7.53110736269033e-127,"35","BLVRB"
"MSRB21",3.29245738128539e-131,2.49025304966344,0.725,0.101,1.07831271694478e-126,"35","MSRB2"
"RAB27B",7.58532651605705e-131,1.86401587761344,0.542,0.055,2.48427028727385e-126,"35","RAB27B"
"PLS34",1.26003957945666e-130,2.03250603981383,0.641,0.076,4.12675562667851e-126,"35","PLS3"
"CYSTM15",7.30205385049446e-130,2.72776691233703,0.937,0.191,2.39149565657544e-125,"35","CYSTM1"
"PDLIM14",1.04881761341573e-129,2.36328427455771,0.915,0.167,3.43498256569784e-125,"35","PDLIM1"
"SMAGP",1.19493143557063e-128,2.10133801017522,0.606,0.069,3.91351994463736e-124,"35","SMAGP"
"ASPH3",1.59860806952574e-128,2.46433829479795,0.838,0.138,5.23560128850374e-124,"35","ASPH"
"CAV14",4.62859210024839e-128,2.64985184347522,0.634,0.079,1.51591019875235e-123,"35","CAV1"
"MGLL1",5.06437216727763e-128,1.76690583117077,0.648,0.079,1.6586325285051e-123,"35","MGLL"
"TSTA31",9.05294178334914e-127,2.50471458491817,0.894,0.163,2.96492896346468e-122,"35","TSTA3"
"FAM234A",2.37078622625998e-126,2.47343348937838,0.613,0.074,7.76456196962406e-122,"35","FAM234A"
"TMEM176B6",4.5722906487435e-126,1.96973685279426,0.789,0.117,1.49747091036998e-121,"35","TMEM176B"
"NMB",1.81556995116237e-125,2.33375119771116,0.563,0.063,5.94617314705189e-121,"35","NMB"
"LLGL22",1.99866877920058e-125,2.3536082401512,0.81,0.121,6.54584011875982e-121,"35","LLGL2"
"ITGA65",7.38340547339995e-125,2.44558612075097,0.887,0.159,2.41813912659322e-120,"35","ITGA6"
"ICA1",1.03532844121351e-124,2.05806765950372,0.542,0.059,3.39080417781838e-120,"35","ICA1"
